Date,Dividends
2015-08-12,0.125000
2015-05-19,0.125000
2015-03-11,0.120000
2014-11-21,0.120000
2014-08-20,0.100000
2014-05-22,0.090000
2014-03-07,0.080000
2013-11-29,0.070000
2013-09-06,0.035000
2013-06-07,0.025000
